team_id,opp_orb,opp_drb,opp_trb,opp_fga,opp_3pa,opp_poss
2,332,648,980,1708,606,1983.6000000000001
5,252,742,994,1566,569,1982.96
6,343,719,1062,1706,880,1924.36
8,279,721,1000,1716,645,2088.32
9,257,733,990,1460,530,1814.88
12,223,589,812,1470,539,1778.88
13,239,660,899,1358,456,1641.28
16,155,503,658,1090,383,1340.28
21,224,637,861,1414,643,1797.88
23,277,664,941,1398,553,1503.2
24,280,625,905,1609,640,1908.4
25,222,719,941,1557,508,1900.24
26,210,590,800,1459,569,1736.96
27,189,534,723,1258,440,1470.96
28,174,468,642,1033,346,1194.8
30,296,640,936,1735,612,1975.2
36,233,557,790,1390,615,1655.3999999999999
38,260,664,924,1641,571,1977.4
41,233,500,733,1200,396,1449.92
42,231,566,797,1300,529,1524.0
44,106,245,351,584,172,701.56
45,178,420,598,1034,377,1166.52
46,268,609,877,1553,616,1747.88
47,60,138,198,333,137,361.44
48,140,354,494,856,294,1003.72
50,233,475,708,1161,421,1404.92
52,259,463,722,1290,516,1542.92
55,288,627,915,1642,686,1842.28
56,217,625,842,1412,534,1703.92
57,268,517,785,1344,475,1615.92
58,195,548,743,1238,519,1484.88
59,241,619,860,1402,486,1737.2
61,300,643,943,1609,601,1959.56
62,174,500,674,1220,370,1450.48
66,272,641,913,1408,482,1673.4
68,211,636,847,1476,514,1820.2
70,213,540,753,1244,457,1483.8
71,258,686,944,1570,683,1849.08
77,212,649,861,1369,584,1661.24
79,209,680,889,1447,588,1716.48
82,222,596,818,1333,356,1529.88
84,260,713,973,1539,578,1836.04
85,149,493,642,1039,361,1297.6
87,289,664,953,1665,598,1744.32
91,164,411,575,1024,503,1290.52
93,235,597,832,1478,604,1786.8
94,275,568,843,1421,530,1666.28
96,286,619,905,1521,525,1750.44
97,191,478,669,1141,463,1320.6
98,239,598,837,1605,634,1881.6399999999999
99,354,674,1028,1729,766,1959.76
100,9,29,38,65,23,73.84
103,193,550,743,1208,435,1436.44
104,162,444,606,1050,369,1210.28
107,171,416,587,934,309,1117.76
111,177,498,675,1109,349,1300.0
113,131,424,555,880,266,1099.36
116,192,510,702,1243,408,1417.64
117,48,118,166,259,102,286.03999999999996
119,192,434,626,1067,436,1207.72
120,249,721,970,1646,686,1906.44
127,253,673,926,1558,530,1846.76
130,224,527,751,1451,475,1629.2
135,332,825,1157,1722,546,2044.04
139,148,441,589,1064,412,1353.84
140,176,545,721,1118,418,1573.88
142,265,619,884,1463,482,1758.08
145,248,614,862,1430,524,1803.24
147,197,559,756,1292,499,1618.96
149,255,658,913,1555,520,1900.48
150,237,572,809,1368,441,1654.8400000000001
151,174,507,681,1032,439,1305.72
152,250,536,786,1304,450,1572.64
153,273,632,905,1673,638,1988.76
154,181,568,749,1213,442,1475.24
155,229,699,928,1519,484,1801.28
156,304,718,1022,1709,666,1949.16
158,292,782,1074,1687,771,1960.44
160,139,526,665,1011,355,1278.84
161,282,607,889,1460,562,1732.8
164,275,673,948,1494,532,1776.24
166,159,450,609,1051,383,1306.52
167,214,557,771,1255,528,1522.16
179,206,453,659,1104,477,1289.28
183,317,629,946,1527,670,1742.52
189,269,710,979,1525,596,1802.88
193,226,583,809,1336,550,1549.4
194,299,711,1010,1751,665,2018.48
195,221,551,772,1348,531,1635.64
196,6,26,32,61,29,78.68
197,335,659,994,1762,657,2065.72
198,313,700,1013,1637,531,1904.6399999999999
201,250,657,907,1512,576,1742.36
202,252,554,806,1272,540,1552.04
204,278,691,969,1562,589,1907.16
213,200,651,851,1398,537,1750.36
214,70,111,181,280,93,287.56
218,169,423,592,944,359,1081.56
221,200,529,729,1249,505,1494.6
222,179,543,722,1219,496,1456.16
224,22,83,105,188,89,225.16
226,13,36,49,84,24,94.4
227,253,624,877,1495,563,1776.44
228,199,547,746,1207,488,1489.08
231,228,597,825,1440,559,1768.12
232,165,472,637,1045,416,1253.3600000000001
233,218,636,854,1465,580,1745.76
235,221,574,795,1342,520,1723.96
236,215,692,907,1510,537,1793.44
238,238,629,867,1411,526,1727.0
239,254,515,769,1329,456,1676.24
241,50,118,168,266,78,301.48
242,264,718,982,1767,613,2019.32
245,174,406,580,959,455,1180.96
248,274,590,864,1396,531,1772.2
249,231,568,799,1376,473,1705.08
250,291,727,1018,1558,552,1846.8
251,265,627,892,1511,505,1818.2
252,232,615,847,1570,551,1844.16
253,190,567,757,1428,555,1746.96
254,250,599,849,1427,508,1683.6
256,212,529,741,1165,540,1438.56
257,189,546,735,1180,425,1458.6399999999999
258,177,523,700,1272,473,1455.72
259,173,499,672,1164,458,1396.96
261,120,347,467,810,324,1001.24
264,313,699,1012,1584,524,1830.56
265,254,682,936,1565,514,1888.28
269,285,628,913,1609,596,1830.52
270,209,621,830,1288,507,1574.44
275,245,776,1021,1607,549,1905.52
276,235,584,819,1351,488,1600.68
277,303,659,962,1619,603,1919.84
278,202,572,774,1309,501,1606.68
279,137,445,582,1017,424,1254.32
282,215,617,832,1347,512,1660.92
286,48,120,168,297,117,357.32
288,256,675,931,1606,685,1846.6
290,260,634,894,1469,575,1816.1200000000001
292,226,531,757,1073,351,1401.32
294,250,616,866,1400,552,1663.8
295,207,573,780,1305,559,1566.08
299,222,490,712,1158,439,1356.2
300,239,623,862,1559,624,1867.2
301,123,424,547,822,260,1007.32
302,147,402,549,906,317,1205.64
304,203,513,716,1297,409,1586.32
305,225,490,715,1127,457,1351.12
309,268,626,894,1614,507,1869.56
311,92,227,319,488,191,584.44
314,158,377,535,910,345,1170.24
315,186,536,722,1067,442,1297.68
316,15,31,46,60,13,66.16
322,156,428,584,919,277,1073.4
324,249,519,768,1394,640,1645.32
325,296,622,918,1471,624,1779.68
326,203,541,744,1274,513,1628.04
328,216,637,853,1578,646,1928.6399999999999
331,222,571,793,1408,499,1628.4
333,357,810,1167,1860,625,2238.92
338,187,627,814,1341,448,1653.6
339,166,634,800,1255,366,1567.64
344,295,636,931,1719,710,1953.6
349,175,566,741,1219,501,1462.6
350,168,437,605,987,292,1194.4
351,3,39,42,53,26,79.96000000000001
354,31,70,101,154,74,171.07999999999998
356,245,635,880,1760,581,2086.28
357,243,627,870,1402,487,1692.04
399,139,383,522,894,330,1103.28
413,9,25,34,53,24,68.08
415,10,32,42,51,24,70.2
467,4,35,39,56,31,73.84
484,34,61,95,133,53,142.84
487,23,39,62,88,40,81.28
495,10,29,39,68,43,66.2
506,4,26,30,53,7,72.68
510,7,28,35,65,22,68.28
526,192,483,675,1095,409,1285.76
546,35,71,106,140,63,146.56
556,16,26,42,74,22,76.12
573,21,78,99,131,33,142.95999999999998
580,9,38,47,67,22,79.72
612,18,26,44,82,35,76.52
2000,247,665,912,1390,481,1931.56
2001,12,28,40,70,14,76.16
2003,19,72,91,113,26,153.52
2005,258,607,865,1309,530,1588.2
2006,253,584,837,1435,486,1621.0
2010,173,409,582,891,297,1056.52
2011,188,489,677,1042,332,1291.4
2016,175,488,663,992,387,1334.68
2026,270,715,985,1590,604,1884.4
2029,267,655,922,1434,478,1730.56
2031,241,579,820,1476,581,1773.88
2032,239,567,806,1431,479,1666.92
2046,249,607,856,1457,541,1853.8799999999999
2050,272,595,867,1419,538,1657.64
2056,13,35,48,72,40,87.68
2057,307,747,1054,1813,660,2144.12
2058,14,30,44,57,22,76.84
2059,14,42,56,78,20,72.6
2064,16,30,46,67,22,74.96000000000001
2066,172,465,637,1037,374,1207.0
2073,7,32,39,62,24,77.48
2083,128,315,443,763,247,871.12
2084,252,601,853,1529,506,1790.24
2086,194,654,848,1362,512,1645.72
2097,261,633,894,1466,555,1790.68
2099,117,358,475,747,232,921.84
2107,6,31,37,51,23,72.0
2109,14,32,46,66,40,68.6
2110,245,605,850,1527,587,1763.24
2115,236,585,821,1260,495,1495.52
2116,252,549,801,1311,504,1559.6
2117,264,626,890,1466,582,1695.8
2127,249,545,794,1252,466,1466.0
2130,110,272,382,558,205,632.52
2132,199,596,795,1300,456,1622.48
2141,7,28,35,58,27,68.4
2142,153,372,525,952,352,1084.72
2154,305,722,1027,1506,614,1737.08
2157,37,62,99,137,51,146.8
2166,151,479,630,1125,464,1338.0
2168,241,512,753,1368,516,1562.6
2169,225,556,781,1183,452,1461.96
2172,171,551,722,1174,453,1499.76
2174,215,531,746,1311,557,1504.36
2178,13,42,55,74,33,80.0
2181,247,650,897,1604,582,1933.52
2182,153,403,556,1061,365,1240.16
2184,193,456,649,1011,395,1216.96
2193,228,595,823,1370,617,1674.76
2194,9,35,44,58,14,73.32
2197,277,708,985,1601,597,1903.68
2198,306,838,1144,1735,619,2224.24
2199,176,503,679,1057,455,1276.92
2206,13,37,50,66,36,81.92
2210,137,498,635,985,405,1259.8799999999999
2211,28,64,92,120,48,139.0
2214,25,27,52,73,29,70.36
2217,248,678,926,1517,506,1764.04
2226,193,556,749,1288,470,1618.68
2227,25,54,79,142,68,157.24
2228,66,160,226,377,193,456.40000000000003
2229,285,710,995,1535,486,1903.2
2230,140,399,539,764,365,890.28
2231,8,18,26,50,21,71.2
2235,64,169,233,315,118,364.92
2239,158,421,579,982,339,1163.92
2241,256,657,913,1434,583,1725.12
2244,186,588,774,1275,456,1556.96
2247,265,549,814,1342,547,1594.16
2250,225,571,796,1589,548,1941.84
2253,199,496,695,1306,548,1544.12
2256,80,176,256,322,143,362.52
2257,37,150,187,268,31,332.84000000000003
2261,303,689,992,1487,562,1729.88
2267,16,37,53,64,19,80.44
2269,13,31,44,63,20,70.68
2272,225,592,817,1312,589,1609.68
2275,234,582,816,1383,527,1583.08
2277,282,671,953,1574,605,1843.3600000000001
2287,245,654,899,1546,641,1775.1200000000001
2294,336,739,1075,1864,739,2050.68
2296,170,461,631,978,277,1267.88
2305,271,691,962,1635,617,1943.64
2306,256,699,955,1566,636,1913.3600000000001
2309,236,540,776,1385,550,1620.6
2320,281,749,1030,1645,584,1956.88
2322,20,32,52,77,27,76.36
2325,243,638,881,1418,534,1737.88
2326,82,200,282,373,103,416.44
2329,120,413,533,879,303,1067.72
2332,15,71,86,111,49,136.48000000000002
2335,203,626,829,1493,540,1796.64
2336,28,57,85,139,37,150.36
2339,24,57,81,135,57,158.84
2344,241,686,927,1478,664,1836.92
2348,251,726,977,1650,634,1964.08
2349,215,545,760,1304,474,1575.6
2350,187,588,775,1444,485,1785.92
2351,145,455,600,1182,432,1476.84
2352,154,419,573,981,363,1205.32
2353,16,34,50,70,26,78.04
2363,197,541,738,1044,345,1373.16
2368,197,530,727,1174,499,1398.32
2369,18,32,50,72,19,70.48
2371,28,56,84,140,41,154.56
2377,219,558,777,1423,513,1747.44
2378,178,502,680,1167,480,1365.56
2382,261,711,972,1763,679,2053.08
2383,10,38,48,68,34,69.08
2385,11,32,43,64,20,71.84
2390,245,691,936,1610,656,1835.92
2393,185,642,827,1293,437,1594.32
2395,9,17,26,55,17,67.76
2400,324,763,1087,1592,578,1758.92
2402,13,38,51,58,29,72.08
2405,220,572,792,1200,484,1499.84
2413,263,665,928,1743,723,2025.32
2415,238,554,792,1263,520,1647.08
2419,38,75,113,178,66,186.68
2426,142,427,569,950,369,1218.96
2427,240,508,748,1192,370,1401.4
2428,154,368,522,771,275,963.56
2429,196,602,798,1387,536,1645.44
2430,267,786,1053,1605,675,2025.96
2433,274,698,972,1432,523,1747.28
2437,233,709,942,1500,544,1775.48
2439,227,648,875,1470,637,1780.84
2440,231,666,897,1448,638,1797.08
2443,294,593,887,1511,499,1855.96
2444,4,28,32,48,20,71.0
2447,262,684,946,1503,538,1861.28
2448,266,583,849,1264,488,1555.88
2449,182,637,819,1541,566,1786.2
2450,243,588,831,1296,579,1643.88
2453,206,634,840,1378,583,1712.76
2454,288,561,849,1405,417,1563.8
2455,32,99,131,178,60,227.76
2458,155,539,694,1261,293,1518.96
2459,201,503,704,1096,454,1274.8
2460,180,656,836,1437,609,1725.44
2463,211,613,824,1284,514,1551.0
2464,174,571,745,1164,513,1425.84
2465,75,190,265,381,133,433.96
2466,331,817,1148,1783,623,2115.8
2473,358,809,1167,1937,828,2170.28
2483,232,602,834,1449,569,1748.92
2491,7,31,38,53,17,67.48
2492,241,624,865,1452,548,1751.68
2496,31,59,90,138,78,153.8
2501,213,601,814,1315,544,1531.68
2502,167,595,762,1140,383,1542.0
2504,231,526,757,1097,368,1470.2
2506,185,518,703,1106,399,1456.6
2507,278,669,947,1533,518,1757.28
2509,229,619,848,1520,695,1800.84
2511,24,75,99,159,64,210.51999999999998
2514,240,633,873,1362,469,1594.8
2515,225,564,789,1501,603,1767.04
2518,13,71,84,112,42,138.64
2520,204,581,785,1299,521,1573.92
2523,220,495,715,1125,421,1335.4
2529,210,466,676,1119,371,1235.96
2534,315,729,1044,1612,604,2063.04
2535,178,508,686,1145,563,1431.16
2539,197,682,879,1339,374,1722.4
2540,202,571,773,1422,450,1754.84
2541,177,510,687,1150,416,1358.3600000000001
2545,246,694,940,1452,570,1865.88
2546,214,676,890,1478,528,1894.0
2547,231,636,867,1266,458,1612.6
2550,282,656,938,1576,541,1839.2
2561,164,391,555,979,309,1121.48
2565,285,624,909,1504,578,1796.44
2567,175,388,563,917,352,1114.0
2569,197,502,699,1030,376,1291.24
2571,165,549,714,1390,557,1634.08
2572,206,645,851,1395,620,1700.32
2576,34,96,130,194,77,217.32
2579,219,577,796,1222,454,1560.88
2582,179,460,639,1088,348,1395.3600000000001
2585,11,29,40,62,25,67.96
2590,12,31,43,65,19,81.64
2591,20,64,84,144,57,156.88
2592,34,90,124,208,94,236.28
2595,23,57,80,117,35,139.24
2597,205,499,704,1125,383,1393.6
2598,222,563,785,1302,501,1536.52
2599,291,732,1023,1634,603,2015.8
2603,227,603,830,1278,470,1486.44
2606,21,62,83,117,50,138.88
2608,164,562,726,1241,341,1514.8
2610,15,28,43,57,19,75.08
2612,251,629,880,1323,494,1684.12
2617,186,417,603,1134,405,1534.04
2619,227,589,816,1308,521,1555.84
2623,203,565,768,1418,503,1632.6
2627,196,476,672,985,455,1357.96
2628,267,626,893,1523,528,1753.68
2630,257,629,886,1341,562,1645.84
2633,262,614,876,1436,546,1779.24
2634,250,628,878,1292,474,1661.96
2635,255,678,933,1615,620,1894.64
2636,254,698,952,1537,589,1883.8
2638,196,653,849,1322,430,1657.6000000000001
2640,252,601,853,1460,562,1774.2
2641,270,621,891,1421,549,1811.92
2643,236,695,931,1626,562,1862.4
2648,50,131,181,272,136,296.24
2649,348,738,1086,1850,746,2054.96
2653,262,746,1008,1627,622,1955.6
2654,9,30,39,67,21,77.36
2655,247,643,890,1281,551,1546.96
2657,8,30,38,50,13,74.8
2670,297,608,905,1457,511,1823.04
2672,10,41,51,56,14,67.24
2674,266,766,1032,1606,574,1901.24
2678,253,660,913,1640,708,1812.08
2681,182,463,645,1036,411,1339.96
2687,14,32,46,61,26,67.92
2691,15,32,47,73,34,77.04
2692,179,500,679,1271,457,1575.24
2701,19,32,51,80,25,73.28
2703,13,22,35,57,29,67.44
2706,26,41,67,114,33,140.56
2710,173,630,803,1286,439,1595.04
2711,220,546,766,1291,496,1426.56
2716,40,68,108,146,52,154.6
2717,233,710,943,1688,671,1978.96
2721,8,29,37,53,15,74.56
2724,265,565,830,1273,487,1439.8400000000001
2729,188,425,613,1027,356,1140.48
2730,21,48,69,114,45,139.8
2737,186,565,751,1332,485,1736.0
2739,244,655,899,1468,503,1723.92
